system:index,-75739207_37861743,-75761665_37843777,-75793106_37906659,-75802089_37915642,-75811073_37875218,-75820056_37812336,-75842514_37794370,-75864972_37718013,-75887429_37628181,-75972769_37776403,-75990736_37682080,-76053618_36923004,-76053618_37228431,-76058109_37583266,-76080567_37412586,-76156924_37488943,-76161416_37412586,-76161416_37587757,-76165907_36994869,-76170399_37911151,-76174890_37798861,-76188365_37691064,-76206331_37237414,-76219806_38319884,-76228789_38135730,-76228789_38315393,-76264722_38189629,-76291671_38319884,-76305146_38526497,-76305146_39164301,-76336587_38032423,-76345570_38023440,-76345570_39177775,-76350062_38575904,-76372520_37179024,-76385994_37237414,-76385994_37241906,-76390486_37219448,-76390486_37250889,-76390486_37259872,-76390486_38557938,-76390486_39150826,-76412944_38557938,-76426419_38113272,-76430910_38122255,-76444385_38059373,-76444385_38113272,-76448876_38086322,-76655489_38189629,-76722863_38189629,-76767778_38171662,-76803711_38176154,imageID,timeMillis,.geo
T2000066_0,0.008880000561475754,0.008708001114428043,0.008816001005470753,0.008816001005470753,0.008500001393258572,0.008026001043617725,0.008820001035928726,0.006888001225888729,0.007192001212388277,0.006110000889748335,0.00581000093370676,0.004952000919729471,0.003976000938564539,0.004200000781565905,0.004078000783920288,0.0039040010888129473,0.004116001073271036,0.004998000804334879,0.004800001159310341,0.0042680008336901665,0.0036900010891258717,0.003948001191020012,0.00363800092600286,0.0058040008880198,0.0041420008055865765,0.0058040008880198,0.004288000985980034,0.004900000989437103,0.007486001122742891,,0.003780001075938344,0.003780001075938344,,0.005530001129955053,0.0071500008925795555,0.004450000822544098,0.004450000822544098,0.004450000822544098,0.004450000822544098,,0.0057580010034143925,,0.0057580010034143925,,,0.0035440009087324142,,,0.004442001227289438,0.004740001168102026,0.004754000809043646,0.00489600095897913,T2000066,9.52286705E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000067_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000067,9.52375506E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000068_0,0.007894000969827175,0.007764000911265612,0.008144000545144081,0.008144000545144081,0.00769600085914135,,0.009730000980198383,0.005770001094788313,0.006000000983476639,0.005726001225411892,0.004972001072019339,0.0050240010023117065,0.00439200084656477,0.00439800089225173,0.003812001086771488,0.004018000792711973,0.004930001217871904,0.003570001106709242,0.004494001157581806,0.003848000895231962,0.0036080009303987026,0.0033480010461062193,0.0041420008055865765,0.0052460008300840855,0.004100000951439142,0.0052460008300840855,0.004060001112520695,0.0045580011792480946,0.006160000804811716,,0.003326001111418009,0.003326001111418009,,0.005244000814855099,0.006678001023828983,0.005232001189142466,0.005232001189142466,0.005232001189142466,0.005232001189142466,,0.0052740010432899,,0.0052740010432899,,,0.0029960009269416332,,,0.0033540010917931795,0.0036420009564608335,0.0038680010475218296,0.0038680010475218296,T2000068,9.52462806E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000069_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000069,9.52547705E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000070_0,0.009250001050531864,0.008616001345217228,0.009574000723659992,0.009574000723659992,0.007408000994473696,0.00758200092241168,0.009310000576078892,0.0057940008118748665,0.0053280009888112545,0.005670000799000263,0.004280000925064087,0.0041420008055865765,0.004400000907480717,0.003572000889107585,0.003620001021772623,0.0034460010938346386,0.004118001088500023,0.0036520010326057673,0.0043940008617937565,0.003672000952064991,0.00362200103700161,0.003470001043751836,0.005156001076102257,0.006042000837624073,0.0035420008935034275,0.006042000837624073,0.003536001080647111,0.00400600116699934,0.009046001359820366,,0.003316001035273075,0.003316001035273075,,0.004488001111894846,0.009428001008927822,0.005064000841230154,0.005064000841230154,0.005064000841230154,0.005064000841230154,,0.0043500009924173355,,0.0043500009924173355,,,0.003198001068085432,,,0.003242000937461853,0.00313000101596117,0.0030020009726285934,0.0030020009726285934,T2000070,9.52634706E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000071_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000071,9.52723206E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000072_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2000072,9.52806605E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000073_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009996000677347183,,,0.008658001199364662,,,,,,,,,0.006860001012682915,,,,,,,,,,,T2000073,9.52891805E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000074_0,,0.00846400111913681,0.010510001331567764,0.010510001331567764,0.0085600009188056,,0.010566000826656818,,,0.005534001160413027,0.005872000940144062,,0.006068001035600901,0.00440400093793869,0.004808001220226288,0.005708001088351011,0.006904000882059336,0.004714000970125198,0.006844000890851021,0.0037960009649395943,,0.0034060010220855474,0.005916000809520483,,0.003938001114875078,,0.003586000995710492,,,,0.002834001090377569,0.002834001090377569,,0.0038960010278970003,,,,,,,0.0038960010278970003,,0.0038960010278970003,,,,,,,,,,T2000074,9.52978806E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
T2000075_0,0.011406000703573227,0.010288001038134098,0.011340000666677952,0.011340000666677952,0.008802001364529133,0.009348001331090927,0.010752000845968723,0.005208001006394625,0.006410000845789909,0.006022001150995493,0.006022001150995493,0.007272000890225172,0.005952001083642244,0.004730001091957092,0.005476001184433699,0.0061280010268092155,0.007886000908911228,0.004648000933229923,0.0072480011731386185,0.003988001029938459,0.003858000971376896,0.0038180008996278048,0.006284000817686319,0.0050320010632276535,0.0039800009690225124,0.0050320010632276535,0.003798000980168581,0.0037620009388774633,0.00767600117251277,,0.0033700009807944298,0.0033700009807944298,,0.00462400121614337,0.008790001273155212,0.0058020008727908134,0.0058020008727908134,0.0058020008727908134,0.0058020008727908134,,0.004110001027584076,0.004956000950187445,0.004110001027584076,,,0.0033220010809600353,,,0.0034480011090636253,0.0035440009087324142,0.0031600010115653276,0.0031600010115653276,T2000075,9.53064006E11,"{""type"":""Point"",""coordinates"":[-76.26472183353708,36.83766401353128]}"
